"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Apr 15 19:40:20 GMT 2023","Sat Apr 15 19:40:22 GMT 2023","1863","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testContactForm","testContactForm()",""
"passed","Sat Apr 15 19:40:41 GMT 2023","Sat Apr 15 19:40:43 GMT 2023","1582","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testContentOfPortfolio","testContentOfPortfolio()",""
"passed","Sat Apr 15 19:40:29 GMT 2023","Sat Apr 15 19:40:31 GMT 2023","2260","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testDeleteAccount","testDeleteAccount()",""
"passed","Sat Apr 15 19:40:00 GMT 2023","Sat Apr 15 19:40:03 GMT 2023","2354","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLoginWithWrongPassword","testLoginWithWrongPassword()",""
"passed","Sat Apr 15 19:40:06 GMT 2023","Sat Apr 15 19:40:07 GMT 2023","1470","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLogin","testLogin()",""
"passed","Sat Apr 15 19:40:39 GMT 2023","Sat Apr 15 19:40:41 GMT 2023","1498","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testCaseStudyOneLink","testCaseStudyOneLink()",""
"passed","Sat Apr 15 19:40:22 GMT 2023","Sat Apr 15 19:40:23 GMT 2023","1221","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLoginWithMissingUsername","testLoginWithMissingUsername()",""
"passed","Sat Apr 15 19:40:19 GMT 2023","Sat Apr 15 19:40:20 GMT 2023","1183","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testQuantityOfPortfolio","testQuantityOfPortfolio()",""
"passed","Sat Apr 15 19:40:50 GMT 2023","Sat Apr 15 19:40:52 GMT 2023","1925","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testClickOnNextCase","testClickOnNextCase()",""
"passed","Sat Apr 15 19:40:26 GMT 2023","Sat Apr 15 19:40:28 GMT 2023","1055","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLoginWithoutRegistration","testLoginWithoutRegistration()",""
"passed","Sat Apr 15 19:40:04 GMT 2023","Sat Apr 15 19:40:06 GMT 2023","1337","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testNavigateToContactPageWithHireMeButton","testNavigateToContactPageWithHireMeButton()",""
"failed","Sat Apr 15 19:40:23 GMT 2023","Sat Apr 15 19:40:25 GMT 2023","2212","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testProfileUsername","testProfileUsername()",""
"failed","Sat Apr 15 19:40:33 GMT 2023","Sat Apr 15 19:40:35 GMT 2023","1481","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testRegistrationWithWrongEmail","testRegistrationWithWrongEmail()",""
"passed","Sat Apr 15 19:40:31 GMT 2023","Sat Apr 15 19:40:33 GMT 2023","1910","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"passed","Sat Apr 15 19:40:43 GMT 2023","Sat Apr 15 19:40:44 GMT 2023","1105","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLogout","testLogout()",""
"passed","Sat Apr 15 19:40:25 GMT 2023","Sat Apr 15 19:40:26 GMT 2023","1417","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testRegistration","testRegistration()",""
"passed","Sat Apr 15 19:40:35 GMT 2023","Sat Apr 15 19:40:38 GMT 2023","3562","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLoginWithEnter","testLoginWithEnter()",""
"broken","Sat Apr 15 19:40:07 GMT 2023","Sat Apr 15 19:40:19 GMT 2023","11430","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testNavigateFromContactPageBackToHomePage","testNavigateFromContactPageBackToHomePage()",""
"passed","Sat Apr 15 19:40:44 GMT 2023","Sat Apr 15 19:40:45 GMT 2023","1125","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLinkWork","testLinkWork()",""
"passed","Sat Apr 15 19:40:38 GMT 2023","Sat Apr 15 19:40:39 GMT 2023","1400","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testNavigateToContactPageWithContactMeButton","testNavigateToContactPageWithContactMeButton()",""
"failed","Sat Apr 15 19:40:28 GMT 2023","Sat Apr 15 19:40:29 GMT 2023","1332","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword()",""
"passed","Sat Apr 15 19:40:45 GMT 2023","Sat Apr 15 19:40:50 GMT 2023","4927","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testSetProfile","testSetProfile()",""
"failed","Sat Apr 15 19:40:03 GMT 2023","Sat Apr 15 19:40:04 GMT 2023","1665","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testClickOnNextArrow","testClickOnNextArrow()",""
