"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 25 18:05:48 GMT 2023","Tue Apr 25 18:05:50 GMT 2023","1443","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture3","Save picture2 repetition 1 of 2","Save picture with creating the file at the same time or deleting it if it exists"
"passed","Tue Apr 25 18:05:47 GMT 2023","Tue Apr 25 18:05:48 GMT 2023","1661","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture","Save picture1","Save picture to an existing file"
"passed","Tue Apr 25 18:05:44 GMT 2023","Tue Apr 25 18:05:45 GMT 2023","1566","","tests.LoginTest","","tests.LoginTest","testLogin","Login","Login with right credentials, accepting terms"
"failed","Tue Apr 25 18:05:23 GMT 2023","Tue Apr 25 18:05:26 GMT 2023","3360","","tests.NavigationTest","","tests.NavigationTest","testPrivacyAndPolicyLink","Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"failed","Tue Apr 25 18:05:51 GMT 2023","Tue Apr 25 18:05:53 GMT 2023","1774","","tests.DataSavingTest","","tests.DataSavingTest","testFileDownload","Test downloading CV","Failed download by clicking on 'Download CV' button"
"failed","Tue Apr 25 18:05:54 GMT 2023","Tue Apr 25 18:05:56 GMT 2023","1511","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testNotAcceptTerms","Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
"failed","Tue Apr 25 18:05:36 GMT 2023","Tue Apr 25 18:05:40 GMT 2023","4023","","tests.DataInputTest","","tests.DataInputTest","testContactForm","Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Tue Apr 25 18:05:06 GMT 2023","Tue Apr 25 18:05:08 GMT 2023","2171","","tests.DataListingTest","","tests.DataListingTest","testGetContactInfo","Contact information","Compare expected HashMap of Contact information with a given JSON file"
"passed","Tue Apr 25 18:05:12 GMT 2023","Tue Apr 25 18:05:20 GMT 2023","7826","","tests.DataListingTest","","tests.DataListingTest","testGetSkills","Skill types & percents in HashMap","Collect all the Skill types & percents in a HashMap"
"failed","Tue Apr 25 18:05:33 GMT 2023","Tue Apr 25 18:05:34 GMT 2023","1425","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","Registration - Wrong password","Registration using wrong password"
"failed","Tue Apr 25 18:06:05 GMT 2023","Tue Apr 25 18:06:10 GMT 2023","4787","","tests.ListTraversalTest","","tests.ListTraversalTest","testGetTotalItems","Counting number of blog items","Add the number of blog posts with paginating the pages"
"passed","Tue Apr 25 18:05:08 GMT 2023","Tue Apr 25 18:05:10 GMT 2023","1868","","tests.DataListingTest","","tests.DataListingTest","testExperience","Names of workplaces","Collect workplaces in String array and compare to a given file"
"passed","Tue Apr 25 18:05:45 GMT 2023","Tue Apr 25 18:05:47 GMT 2023","1267","","tests.LoginTest","","tests.LoginTest","testLoginWithMissingUsername","Wrong login1","Login with missing username"
"passed","Tue Apr 25 18:05:56 GMT 2023","Tue Apr 25 18:05:58 GMT 2023","2580","","tests.DataDeletionTest","","tests.DataDeletionTest","testDeleteAccount","Delete Account","Click profile and delete account, then try login again"
"passed","Tue Apr 25 18:05:31 GMT 2023","Tue Apr 25 18:05:33 GMT 2023","1820","","tests.RegistrationTest","","tests.RegistrationTest","testRegistration","Registration","Registration with right credentials"
"passed","Tue Apr 25 18:06:10 GMT 2023","Tue Apr 25 18:06:12 GMT 2023","2390","","tests.LogoutTest","","tests.LogoutTest","testLogout","Logout","Logging out after logging in"
"passed","Tue Apr 25 18:05:43 GMT 2023","Tue Apr 25 18:05:44 GMT 2023","1377","","tests.LoginTest","","tests.LoginTest","testLoginWithWrongPassword","Wrong login2","Login with wrong password"
"passed","Tue Apr 25 18:05:00 GMT 2023","Tue Apr 25 18:05:06 GMT 2023","5461","","tests.SequentialDataInputTest","","tests.SequentialDataInputTest","testLoginMultipleUsers","Sequential login","Login repeatedly with valid credentials from JSON file."
"passed","Tue Apr 25 18:05:50 GMT 2023","Tue Apr 25 18:05:51 GMT 2023","1229","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture3","Save picture2 repetition 2 of 2","Save picture with creating the file at the same time or deleting it if it exists"
"passed","Tue Apr 25 18:05:26 GMT 2023","Tue Apr 25 18:05:28 GMT 2023","2199","","tests.NavigationTest","","tests.NavigationTest","testButtonHireMe","Test 'Hire Me Now' button","Test if 'Hire Me Now' button navigates to Contact page"
"passed","Tue Apr 25 18:05:59 GMT 2023","Tue Apr 25 18:06:05 GMT 2023","6271","","tests.ListTraversalTest","","tests.ListTraversalTest","testWriteBlogTitlesFile","Write file","Collect bolg posts' titles iterating through them and save the text to a file, then read them and compare with expected String"
"passed","Tue Apr 25 18:05:40 GMT 2023","Tue Apr 25 18:05:43 GMT 2023","2462","","tests.DataInputTest","","tests.DataInputTest","testSetProfile","Set Profile","Set profile by giving credentials"
"passed","Tue Apr 25 18:05:10 GMT 2023","Tue Apr 25 18:05:12 GMT 2023","1774","","tests.DataListingTest","","tests.DataListingTest","testQuantityOfExperiences","Number of workplaces","Get the size of workplaces' list"
"passed","Tue Apr 25 18:05:53 GMT 2023","Tue Apr 25 18:05:54 GMT 2023","1459","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","Accept terms","Accept terms by clicking on OK button before Registration"
"passed","Tue Apr 25 18:05:20 GMT 2023","Tue Apr 25 18:05:23 GMT 2023","3275","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"failed","Tue Apr 25 18:05:28 GMT 2023","Tue Apr 25 18:05:31 GMT 2023","2703","","tests.DataModificationTest","","tests.DataModificationTest","testProfileUsername","Test profile name","Test if profile name is visible after setting account"
"failed","Tue Apr 25 18:05:34 GMT 2023","Tue Apr 25 18:05:36 GMT 2023","1508","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithWrongEmail","Registration - Wrong email","Registration using wrong email"
