"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 27 09:34:16 GMT 2023","Thu Apr 27 09:34:18 GMT 2023","1929","","tests.DataListingTest","","tests.DataListingTest","testExperience","TC10 - Names of workplaces","Collect workplaces in String array and compare to a given file"
"passed","Thu Apr 27 09:33:13 GMT 2023","Thu Apr 27 09:33:16 GMT 2023","2377","","tests.NavigationTest","","tests.NavigationTest","testButtonHireMe","TC23 - Test 'Hire Me Now' button","Test if 'Hire Me Now' button navigates to Contact page"
"passed","Thu Apr 27 09:33:23 GMT 2023","Thu Apr 27 09:33:26 GMT 2023","2837","","tests.DataInputTest","","tests.DataInputTest","testSetProfile","TC15 - Set Profile","Set profile by giving credentials"
"failed","Thu Apr 27 09:34:08 GMT 2023","Thu Apr 27 09:34:09 GMT 2023","1573","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testNotAcceptTerms","TC2 - Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
"passed","Thu Apr 27 09:33:40 GMT 2023","Thu Apr 27 09:33:48 GMT 2023","8136","","tests.ListTraversalTest","","tests.ListTraversalTest","testWriteBlogTitlesFile","TC14 - Write file","Collect bolg posts' titles iterating through them and save the text to a file, then read them and compare with expected String"
"passed","Thu Apr 27 09:34:09 GMT 2023","Thu Apr 27 09:34:11 GMT 2023","1449","","tests.LoginTest","","tests.LoginTest","testLoginWithWrongPassword","TC8 - Wrong login2","Login with wrong password"
"passed","Thu Apr 27 09:33:26 GMT 2023","Thu Apr 27 09:33:29 GMT 2023","3239","","tests.DataDeletionTest","","tests.DataDeletionTest","testDeleteAccount","TC19 - Delete Account","Click profile and delete account, then try login again"
"passed","Thu Apr 27 09:33:29 GMT 2023","Thu Apr 27 09:33:33 GMT 2023","3652","","tests.SequentialDataInputTest","","tests.SequentialDataInputTest","testLoginMultipleUsers","TC17 - Sequential login","Login repeatedly with valid credentials from JSON file."
"failed","Thu Apr 27 09:32:51 GMT 2023","Thu Apr 27 09:32:56 GMT 2023","5510","","tests.DataModificationTest","","tests.DataModificationTest","testProfileUsername","TC18 - Test profile name","Test if profile name is visible after setting account"
"failed","Thu Apr 27 09:33:36 GMT 2023","Thu Apr 27 09:33:40 GMT 2023","4022","","tests.DataSavingTest","","tests.DataSavingTest","testFileDownload","TC22 - Test downloading CV","Failed download by clicking on 'Download CV' button"
"passed","Thu Apr 27 09:33:48 GMT 2023","Thu Apr 27 09:34:06 GMT 2023","17824","","tests.ListTraversalTest","","tests.ListTraversalTest","testGetTotalItems","TC13 - Counting number of blog items","Add the number of blog posts with paginating the pages"
"passed","Thu Apr 27 09:34:06 GMT 2023","Thu Apr 27 09:34:08 GMT 2023","1538","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","TC1 - Accept terms","Accept terms by clicking on OK button before Registration"
"failed","Thu Apr 27 09:32:58 GMT 2023","Thu Apr 27 09:33:00 GMT 2023","1520","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","TC4 - Registration, Wrong password","Registration using wrong password"
