"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 11 10:02:22 GMT 2023","Tue Apr 11 10:02:23 GMT 2023","1378","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testRegistration","testRegistration()",""
"passed","Tue Apr 11 10:02:00 GMT 2023","Tue Apr 11 10:02:02 GMT 2023","1539","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testNavigateToContactPageWithHireMeButton","testNavigateToContactPageWithHireMeButton()",""
"failed","Tue Apr 11 10:02:16 GMT 2023","Tue Apr 11 10:02:18 GMT 2023","1908","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testContactForm","testContactForm()",""
"passed","Tue Apr 11 10:02:38 GMT 2023","Tue Apr 11 10:02:39 GMT 2023","1121","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLinkWork","testLinkWork()",""
"passed","Tue Apr 11 10:02:18 GMT 2023","Tue Apr 11 10:02:19 GMT 2023","1208","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLoginWithMissingUsername","testLoginWithMissingUsername()",""
"passed","Tue Apr 11 10:02:37 GMT 2023","Tue Apr 11 10:02:38 GMT 2023","1147","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLogout","testLogout()",""
"passed","Tue Apr 11 10:01:43 GMT 2023","Tue Apr 11 10:01:58 GMT 2023","14643","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLoginWithWrongPassword","testLoginWithWrongPassword()",""
"passed","Tue Apr 11 10:02:32 GMT 2023","Tue Apr 11 10:02:33 GMT 2023","1372","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testNavigateToContactPageWithContactMeButton","testNavigateToContactPageWithContactMeButton()",""
"failed","Tue Apr 11 10:01:58 GMT 2023","Tue Apr 11 10:02:00 GMT 2023","2323","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testClickOnNextArrow","testClickOnNextArrow()",""
"failed","Tue Apr 11 10:02:19 GMT 2023","Tue Apr 11 10:02:22 GMT 2023","2317","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testProfileUsername","testProfileUsername()",""
"passed","Tue Apr 11 10:02:25 GMT 2023","Tue Apr 11 10:02:27 GMT 2023","2404","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testDeleteAccount","testDeleteAccount()",""
"passed","Tue Apr 11 10:02:31 GMT 2023","Tue Apr 11 10:02:32 GMT 2023","1114","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLoginWithEnter","testLoginWithEnter()",""
"passed","Tue Apr 11 10:02:33 GMT 2023","Tue Apr 11 10:02:35 GMT 2023","1508","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testCaseStudyOneLink","testCaseStudyOneLink()",""
"passed","Tue Apr 11 10:02:02 GMT 2023","Tue Apr 11 10:02:04 GMT 2023","1498","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLogin","testLogin()",""
"passed","Tue Apr 11 10:02:39 GMT 2023","Tue Apr 11 10:02:41 GMT 2023","2241","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testSetProfile","testSetProfile()",""
"passed","Tue Apr 11 10:02:41 GMT 2023","Tue Apr 11 10:02:43 GMT 2023","2009","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testClickOnNextCase","testClickOnNextCase()",""
"failed","Tue Apr 11 10:02:24 GMT 2023","Tue Apr 11 10:02:25 GMT 2023","1380","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword()",""
"passed","Tue Apr 11 10:02:35 GMT 2023","Tue Apr 11 10:02:37 GMT 2023","1768","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testContentOfPortfolio","testContentOfPortfolio()",""
"broken","Tue Apr 11 10:02:04 GMT 2023","Tue Apr 11 10:02:15 GMT 2023","11438","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testNavigateFromContactPageBackToHomePage","testNavigateFromContactPageBackToHomePage()",""
"passed","Tue Apr 11 10:02:23 GMT 2023","Tue Apr 11 10:02:24 GMT 2023","715","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testLoginWithoutRegistration","testLoginWithoutRegistration()",""
"passed","Tue Apr 11 10:02:27 GMT 2023","Tue Apr 11 10:02:29 GMT 2023","2046","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"passed","Tue Apr 11 10:02:15 GMT 2023","Tue Apr 11 10:02:16 GMT 2023","1114","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testQuantityOfPortfolio","testQuantityOfPortfolio()",""
"failed","Tue Apr 11 10:02:29 GMT 2023","Tue Apr 11 10:02:31 GMT 2023","1370","","org.example.portio.PortioTest","","org.example.portio.PortioTest","testRegistrationWithWrongEmail","testRegistrationWithWrongEmail()",""
