"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 18 16:05:21 GMT 2023","Tue Apr 18 16:05:27 GMT 2023","5956","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkedinLink","Test Linkedin link",""
"passed","Tue Apr 18 16:05:03 GMT 2023","Tue Apr 18 16:05:05 GMT 2023","1663","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testSlider","Move slider2","Move slider from the first item to the last one with drag and drop"
"passed","Tue Apr 18 16:03:36 GMT 2023","Tue Apr 18 16:03:37 GMT 2023","814","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithoutRegistration","Wrong Login3","Login without registration"
"passed","Tue Apr 18 16:05:46 GMT 2023","Tue Apr 18 16:05:47 GMT 2023","1286","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillTypes","Skill types","Collect all the Skill types in a String array"
"passed","Tue Apr 18 16:05:05 GMT 2023","Tue Apr 18 16:05:11 GMT 2023","6396","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testMoveSlider","Move slider1","Move slider from the first item to the last one with pressing right arrow"
"failed","Tue Apr 18 16:05:37 GMT 2023","Tue Apr 18 16:05:40 GMT 2023","2310","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPrivacyAndPolicyLink","Test Privacy and policy link",""
"passed","Tue Apr 18 16:05:13 GMT 2023","Tue Apr 18 16:05:15 GMT 2023","1845","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testButtonHireMe","Test Hire me button",""
"passed","Tue Apr 18 16:04:58 GMT 2023","Tue Apr 18 16:04:59 GMT 2023","1252","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testContentOfPortfolio","Titles of Recent Works","Get all the titles of Recent Works in a String array"
"passed","Tue Apr 18 16:03:33 GMT 2023","Tue Apr 18 16:03:35 GMT 2023","1805","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogin","Login","Login with right credentials, accepting terms"
"passed","Tue Apr 18 16:03:35 GMT 2023","Tue Apr 18 16:03:36 GMT 2023","1342","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithMissingUsername","Wrong login1","Login with missing username"
"passed","Tue Apr 18 16:04:59 GMT 2023","Tue Apr 18 16:05:00 GMT 2023","1489","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistration","Registration","Registration with right credentials"
"passed","Tue Apr 18 16:05:20 GMT 2023","Tue Apr 18 16:05:21 GMT 2023","1205","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkWork","testLinkWork()",""
"failed","Tue Apr 18 16:04:43 GMT 2023","Tue Apr 18 16:04:55 GMT 2023","11714","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testExperience","Workplaces","Collecting workplaces in String array and compare a given file"
"failed","Tue Apr 18 16:05:41 GMT 2023","Tue Apr 18 16:05:43 GMT 2023","1441","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextArrow","Pagination with next arrow","Failed pagination, next-arrow doesn't work"
"passed","Tue Apr 18 16:04:57 GMT 2023","Tue Apr 18 16:04:58 GMT 2023","1178","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testQuantityOfPortfolio","Number of Recent Works","Count numer of Recent Works"
"passed","Tue Apr 18 16:04:15 GMT 2023","Tue Apr 18 16:04:35 GMT 2023","19860","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTotalItems","Counting number of blog items",""
"passed","Tue Apr 18 16:05:15 GMT 2023","Tue Apr 18 16:05:16 GMT 2023","1169","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkAbout","testLinkAbout()",""
"passed","Tue Apr 18 16:05:18 GMT 2023","Tue Apr 18 16:05:19 GMT 2023","1227","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkSkills","testLinkSkills()",""
"passed","Tue Apr 18 16:05:16 GMT 2023","Tue Apr 18 16:05:18 GMT 2023","1213","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkService","testLinkService()",""
"passed","Tue Apr 18 16:05:40 GMT 2023","Tue Apr 18 16:05:41 GMT 2023","1644","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkCaseStudyOne","Test Case Study One link","Scroll down to Recent Works and click on the first work, CAse Study One"
"failed","Tue Apr 18 16:04:05 GMT 2023","Tue Apr 18 16:04:15 GMT 2023","10071","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testWriteBlogThemesFile","Write file",""
"failed","Tue Apr 18 16:05:11 GMT 2023","Tue Apr 18 16:05:13 GMT 2023","1976","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testFileDownload","Test downloading CV",""
"passed","Tue Apr 18 16:05:30 GMT 2023","Tue Apr 18 16:05:37 GMT 2023","7802","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFacebookLink","Test Facebook link",""
"passed","Tue Apr 18 16:05:47 GMT 2023","Tue Apr 18 16:05:55 GMT 2023","7171","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkills","Skill types & percents HashMap","Collect all the Skill types & percents in a HashMap"
"passed","Tue Apr 18 16:03:37 GMT 2023","Tue Apr 18 16:03:38 GMT 2023","1268","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithEnter","Login with Enter","Login pressing button Enter"
"passed","Tue Apr 18 16:04:41 GMT 2023","Tue Apr 18 16:04:43 GMT 2023","1772","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testYearsOfExperience","Periods of working time","Collect the work years in String array"
"passed","Tue Apr 18 16:04:55 GMT 2023","Tue Apr 18 16:04:57 GMT 2023","1656","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences","Number of workplaces","Get the size of workplaces' list"
"failed","Tue Apr 18 16:04:35 GMT 2023","Tue Apr 18 16:04:37 GMT 2023","1926","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testProfileUsername","Test profile name","Test is profile name visible after setting account"
"passed","Tue Apr 18 16:05:43 GMT 2023","Tue Apr 18 16:05:45 GMT 2023","1971","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextCase","Pagination with case study links","Click on the first recent work (Case Study One) and then click case study links one after each other, at the buttom of the page"
"failed","Tue Apr 18 16:03:42 GMT 2023","Tue Apr 18 16:03:43 GMT 2023","1825","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactForm","Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Tue Apr 18 16:05:45 GMT 2023","Tue Apr 18 16:05:46 GMT 2023","1290","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillPercents","Skill percents","Collect all the Skill percents in a String array"
"skipped","Tue Apr 18 16:05:11 GMT 2023","Tue Apr 18 16:05:11 GMT 2023","0","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testQuantityOfSlides2","Count items in slider","Count the number of items in the slider"
"passed","Tue Apr 18 16:03:40 GMT 2023","Tue Apr 18 16:03:42 GMT 2023","1781","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testGetContactInfo","Contact information","Compare expected HashMap of information with a given json file"
"passed","Tue Apr 18 16:05:19 GMT 2023","Tue Apr 18 16:05:20 GMT 2023","1206","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkBlog","testLinkBlog()",""
"passed","Tue Apr 18 16:03:58 GMT 2023","Tue Apr 18 16:04:05 GMT 2023","6850","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture2","Save picture2",""
"failed","Tue Apr 18 16:03:50 GMT 2023","Tue Apr 18 16:03:58 GMT 2023","7324","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTags","Collect blog titles and blogs' tag",""
"passed","Tue Apr 18 16:04:37 GMT 2023","Tue Apr 18 16:04:39 GMT 2023","2437","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testDeleteAccount","Delete Account","Click profile and delete account"
"passed","Tue Apr 18 16:04:39 GMT 2023","Tue Apr 18 16:04:41 GMT 2023","2385","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testSetProfile","Set Profile","Set profile by giving credentials"
"failed","Tue Apr 18 16:05:00 GMT 2023","Tue Apr 18 16:05:02 GMT 2023","1432","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","Registration - Wrong password","Registration using wrong password"
"skipped","Tue Apr 18 16:03:44 GMT 2023","Tue Apr 18 16:03:44 GMT 2023","0","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"passed","Tue Apr 18 16:03:44 GMT 2023","Tue Apr 18 16:03:50 GMT 2023","6921","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture","Save picture1",""
"passed","Tue Apr 18 16:03:38 GMT 2023","Tue Apr 18 16:03:40 GMT 2023","1382","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogout","Logout","Logging out after logging in"
"failed","Tue Apr 18 16:05:27 GMT 2023","Tue Apr 18 16:05:30 GMT 2023","2317","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFrequentlyAskedQuestionLink","Test Frequently asked questions link",""
"passed","Tue Apr 18 16:03:31 GMT 2023","Tue Apr 18 16:03:33 GMT 2023","2309","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithWrongPassword","Wrong login2","Login with wrong password"
"failed","Tue Apr 18 16:05:02 GMT 2023","Tue Apr 18 16:05:03 GMT 2023","1473","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithWrongEmail","Registration - Wrong email","Registration using wrong email"
