"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 14:27:49 GMT 2023","Sun Apr 16 14:27:50 GMT 2023","1239","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 14:25:37 GMT 2023","Sun Apr 16 14:25:39 GMT 2023","2118","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogin","testLogin()",""
"passed","Sun Apr 16 14:28:08 GMT 2023","Sun Apr 16 14:28:10 GMT 2023","1497","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillTypes","testGetSkillTypes()",""
"passed","Sun Apr 16 14:28:04 GMT 2023","Sun Apr 16 14:28:07 GMT 2023","2287","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 14:28:38 GMT 2023","Sun Apr 16 14:28:39 GMT 2023","1309","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 14:27:42 GMT 2023","Sun Apr 16 14:27:44 GMT 2023","1870","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"failed","Sun Apr 16 14:26:12 GMT 2023","Sun Apr 16 14:26:19 GMT 2023","6921","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTags","testGetTags()",""
"passed","Sun Apr 16 14:27:16 GMT 2023","Sun Apr 16 14:27:17 GMT 2023","1526","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"broken","Sun Apr 16 14:26:19 GMT 2023","Sun Apr 16 14:26:37 GMT 2023","17205","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testHomeLink","testHomeLink()",""
"passed","Sun Apr 16 14:25:54 GMT 2023","Sun Apr 16 14:25:55 GMT 2023","1240","","org.example.portio.BaseTest","","org.example.portio.BaseTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 14:27:44 GMT 2023","Sun Apr 16 14:27:45 GMT 2023","1305","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 14:27:58 GMT 2023","Sun Apr 16 14:28:01 GMT 2023","2268","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testSetProfile","testSetProfile()",""
