"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 27 14:29:09 GMT 2023","Thu Apr 27 14:29:11 GMT 2023","2362","","tests.LogoutTest","","tests.LogoutTest","testLogout","TC26 - Logout","Logging out after logging in"
"failed","Thu Apr 27 14:28:41 GMT 2023","Thu Apr 27 14:28:51 GMT 2023","10722","","tests.DataModificationTest","","tests.DataModificationTest","testProfileUsername","TC18 - Test profile name","Test if profile name is visible after setting account"
"passed","Thu Apr 27 14:29:16 GMT 2023","Thu Apr 27 14:29:18 GMT 2023","2352","","tests.DataInputTest","","tests.DataInputTest","testSetProfile","TC15 - Set Profile","Set profile by giving credentials"
"failed","Thu Apr 27 14:28:53 GMT 2023","Thu Apr 27 14:28:55 GMT 2023","1408","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","TC4 - Registration, Wrong password","Registration using wrong password"
"passed","Thu Apr 27 14:30:06 GMT 2023","Thu Apr 27 14:30:08 GMT 2023","2128","","tests.DataListingTest","","tests.DataListingTest","testExperience","TC10 - Names of workplaces","Collect workplaces in String array and compare to a given file"
"failed","Thu Apr 27 14:29:28 GMT 2023","Thu Apr 27 14:29:32 GMT 2023","3844","","tests.DataSavingTest","","tests.DataSavingTest","testFileDownload","TC22 - Test downloading CV","Failed download by clicking on 'Download CV' button"
"passed","Thu Apr 27 14:28:56 GMT 2023","Thu Apr 27 14:29:02 GMT 2023","5957","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","TC25 - Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"passed","Thu Apr 27 14:30:00 GMT 2023","Thu Apr 27 14:30:01 GMT 2023","1320","","tests.LoginTest","","tests.LoginTest","testLoginWithWrongPassword","TC8 - Wrong login2","Login with wrong password"
"passed","Thu Apr 27 14:29:57 GMT 2023","Thu Apr 27 14:29:58 GMT 2023","1399","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","TC1 - Accept terms","Accept terms by clicking on OK button before Registration"
"passed","Thu Apr 27 14:30:01 GMT 2023","Thu Apr 27 14:30:03 GMT 2023","1533","","tests.LoginTest","","tests.LoginTest","testLogin","TC6 - Login","Login with right credentials, accepting terms"
"passed","Thu Apr 27 14:30:03 GMT 2023","Thu Apr 27 14:30:04 GMT 2023","1313","","tests.LoginTest","","tests.LoginTest","testLoginWithMissingUsername","TC7 - Wrong login1","Login with missing username"
"failed","Thu Apr 27 14:29:11 GMT 2023","Thu Apr 27 14:29:16 GMT 2023","4117","","tests.DataInputTest","","tests.DataInputTest","testContactForm","TC16 - Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"failed","Thu Apr 27 14:28:55 GMT 2023","Thu Apr 27 14:28:56 GMT 2023","1400","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithWrongEmail","TC5 - Registration, Wrong email","Registration using wrong email"
"passed","Thu Apr 27 14:30:08 GMT 2023","Thu Apr 27 14:30:10 GMT 2023","2057","","tests.DataListingTest","","tests.DataListingTest","testQuantityOfExperiences","TC9 - Number of workplaces","Get the size of workplaces' list"
"passed","Thu Apr 27 14:28:52 GMT 2023","Thu Apr 27 14:28:53 GMT 2023","1507","","tests.RegistrationTest","","tests.RegistrationTest","testRegistration","TC3 - Registration","Registration with right credentials"
"passed","Thu Apr 27 14:29:22 GMT 2023","Thu Apr 27 14:29:25 GMT 2023","3266","","tests.SequentialDataInputTest","","tests.SequentialDataInputTest","testLoginMultipleUsers","TC17 - Sequential login","Login repeatedly with valid credentials from JSON file."
"passed","Thu Apr 27 14:29:40 GMT 2023","Thu Apr 27 14:29:57 GMT 2023","17448","","tests.ListTraversalTest","","tests.ListTraversalTest","testGetTotalItems","TC13 - Counting number of blog items","Add the number of blog posts with paginating the pages"
"failed","Thu Apr 27 14:29:02 GMT 2023","Thu Apr 27 14:29:07 GMT 2023","5432","","tests.NavigationTest","","tests.NavigationTest","testPrivacyAndPolicyLink","TC24 - Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"passed","Thu Apr 27 14:30:04 GMT 2023","Thu Apr 27 14:30:06 GMT 2023","1849","","tests.DataListingTest","","tests.DataListingTest","testGetContactInfo","TC12 - Contact information","Compare expected HashMap of Contact information with a given JSON file"
