"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 27 20:16:50 GMT 2023","Thu Apr 27 20:17:01 GMT 2023","11387","","tests.DataModificationTest","","tests.DataModificationTest","testProfileUsername","TC18 - Test profile name","Test if profile name is visible after setting account"
"passed","Thu Apr 27 20:18:27 GMT 2023","Thu Apr 27 20:18:29 GMT 2023","2457","","tests.DataListingTest","","tests.DataListingTest","testQuantityOfExperiences","TC9 - Number of workplaces","Get the size of workplaces' list"
"failed","Thu Apr 27 20:17:00 GMT 2023","Thu Apr 27 20:17:02 GMT 2023","2595","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithWrongEmail","TC5 - Registration, Wrong email","Registration using wrong email"
"passed","Thu Apr 27 20:17:46 GMT 2023","Thu Apr 27 20:17:55 GMT 2023","8550","","tests.ListTraversalTest","","tests.ListTraversalTest","testWriteBlogTitlesFile","TC14 - Write file","Collect bolg posts' titles iterating through them and save the text to a file, then read them and compare with expected String"
"failed","Thu Apr 27 20:17:08 GMT 2023","Thu Apr 27 20:17:14 GMT 2023","5981","","tests.NavigationTest","","tests.NavigationTest","testPrivacyAndPolicyLink","TC24 - Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"passed","Thu Apr 27 20:17:25 GMT 2023","Thu Apr 27 20:17:29 GMT 2023","3478","","tests.DataInputTest","","tests.DataInputTest","testSetProfile","TC15 - Set Profile","Set profile by giving credentials"
"passed","Thu Apr 27 20:17:02 GMT 2023","Thu Apr 27 20:17:08 GMT 2023","6273","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","TC25 - Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"passed","Thu Apr 27 20:17:38 GMT 2023","Thu Apr 27 20:17:40 GMT 2023","2079","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture","TC20 - Save picture1","TC20 - Save picture to an existing file"
"passed","Thu Apr 27 20:17:14 GMT 2023","Thu Apr 27 20:17:16 GMT 2023","2280","","tests.NavigationTest","","tests.NavigationTest","testButtonHireMe","TC23 - Test 'Hire Me Now' button","Test if 'Hire Me Now' button navigates to Contact page"
"passed","Thu Apr 27 20:16:50 GMT 2023","Thu Apr 27 20:16:57 GMT 2023","7159","","tests.RegistrationTest","","tests.RegistrationTest","testRegistration","TC3 - Registration","Registration with right credentials"
"passed","Thu Apr 27 20:18:18 GMT 2023","Thu Apr 27 20:18:20 GMT 2023","1821","","tests.LoginTest","","tests.LoginTest","testLogin","TC6 - Login","Login with right credentials, accepting terms"
"passed","Thu Apr 27 20:18:21 GMT 2023","Thu Apr 27 20:18:24 GMT 2023","2598","","tests.DataListingTest","","tests.DataListingTest","testGetContactInfo","TC12 - Contact information","Compare expected HashMap of Contact information with a given JSON file"
"passed","Thu Apr 27 20:18:13 GMT 2023","Thu Apr 27 20:18:15 GMT 2023","1713","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","TC1 - Accept terms","Accept terms by clicking on OK button before Registration"
"passed","Thu Apr 27 20:17:29 GMT 2023","Thu Apr 27 20:17:34 GMT 2023","4665","","tests.DataDeletionTest","","tests.DataDeletionTest","testDeleteAccount","TC19 - Delete Account","Click profile and delete account, then try login again"
"failed","Thu Apr 27 20:16:57 GMT 2023","Thu Apr 27 20:17:00 GMT 2023","2356","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","TC4 - Registration, Wrong password","Registration using wrong password"
"passed","Thu Apr 27 20:18:24 GMT 2023","Thu Apr 27 20:18:27 GMT 2023","2677","","tests.DataListingTest","","tests.DataListingTest","testExperience","TC10 - Names of workplaces","Collect workplaces in String array and compare to a given file"
"passed","Thu Apr 27 20:17:16 GMT 2023","Thu Apr 27 20:17:20 GMT 2023","3589","","tests.LogoutTest","","tests.LogoutTest","testLogout","TC26 - Logout","Logging out after logging in"
"passed","Thu Apr 27 20:18:29 GMT 2023","Thu Apr 27 20:18:37 GMT 2023","8404","","tests.DataListingTest","","tests.DataListingTest","testGetSkills","TC11 - Skill types & percents in HashMap","Collect all the Skill types & percents in a HashMap"
"passed","Thu Apr 27 20:18:20 GMT 2023","Thu Apr 27 20:18:21 GMT 2023","1523","","tests.LoginTest","","tests.LoginTest","testLoginWithMissingUsername","TC7 - Wrong login1","Login with missing username"
"failed","Thu Apr 27 20:18:15 GMT 2023","Thu Apr 27 20:18:16 GMT 2023","1732","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testNotAcceptTerms","TC2 - Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
"passed","Thu Apr 27 20:17:55 GMT 2023","Thu Apr 27 20:18:13 GMT 2023","18246","","tests.ListTraversalTest","","tests.ListTraversalTest","testGetTotalItems","TC13 - Counting number of blog items","Add the number of blog posts with paginating the pages"
"failed","Thu Apr 27 20:17:42 GMT 2023","Thu Apr 27 20:17:46 GMT 2023","4380","","tests.DataSavingTest","","tests.DataSavingTest","testFileDownload","TC22 - Test downloading CV","Failed download by clicking on 'Download CV' button"
"passed","Thu Apr 27 20:17:34 GMT 2023","Thu Apr 27 20:17:38 GMT 2023","4207","","tests.SequentialDataInputTest","","tests.SequentialDataInputTest","testLoginMultipleUsers","TC17 - Sequential login","Login repeatedly with valid credentials from JSON file."
"passed","Thu Apr 27 20:18:16 GMT 2023","Thu Apr 27 20:18:18 GMT 2023","1565","","tests.LoginTest","","tests.LoginTest","testLoginWithWrongPassword","TC8 - Wrong login2","Login with wrong password"
"failed","Thu Apr 27 20:17:20 GMT 2023","Thu Apr 27 20:17:25 GMT 2023","5436","","tests.DataInputTest","","tests.DataInputTest","testContactForm","TC16 - Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Thu Apr 27 20:17:40 GMT 2023","Thu Apr 27 20:17:42 GMT 2023","1729","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture2","TC21 - Save picture2","Save picture with creating the file at the same time or deleting it if it exists"
