"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 16:13:56 GMT 2023","Sun Apr 16 16:13:58 GMT 2023","1345","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 16:14:09 GMT 2023","Sun Apr 16 16:14:10 GMT 2023","1037","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 16:18:59 GMT 2023","Sun Apr 16 16:19:00 GMT 2023","1017","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkBlog","testLinkBlog()",""
"passed","Sun Apr 16 16:18:39 GMT 2023","Sun Apr 16 16:18:40 GMT 2023","1010","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkBlog","testLinkBlog()",""
"passed","Sun Apr 16 16:13:34 GMT 2023","Sun Apr 16 16:13:36 GMT 2023","1638","","org.example.portio.BaseTest","","org.example.portio.BaseTest","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 16:13:18 GMT 2023","Sun Apr 16 16:13:19 GMT 2023","1129","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogout","testLogout()",""
"passed","Sun Apr 16 16:13:16 GMT 2023","Sun Apr 16 16:13:17 GMT 2023","728","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithoutRegistration","testLoginWithoutRegistration()",""
"passed","Sun Apr 16 16:18:36 GMT 2023","Sun Apr 16 16:18:37 GMT 2023","1024","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkService","testLinkService()",""
"failed","Sun Apr 16 16:13:50 GMT 2023","Sun Apr 16 16:13:52 GMT 2023","1893","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactForm","testContactForm()",""
"passed","Sun Apr 16 16:17:27 GMT 2023","Sun Apr 16 16:17:28 GMT 2023","1013","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 16:13:15 GMT 2023","Sun Apr 16 16:13:16 GMT 2023","1179","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithMissingUsername","testLoginWithMissingUsername()",""
"failed","Sun Apr 16 16:14:48 GMT 2023","Sun Apr 16 16:14:58 GMT 2023","9689","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testWriteBlogThemesFile","testWriteBlogThemesFile()",""
"passed","Sun Apr 16 16:16:58 GMT 2023","Sun Apr 16 16:16:59 GMT 2023","1038","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testLinkResume","testLinkResume()",""
"broken","Sun Apr 16 16:17:38 GMT 2023","Sun Apr 16 16:17:40 GMT 2023","2477","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFrequentlyAskedQuestionLink","testFrequentlyAskedQuestionLink()",""
"failed","Sun Apr 16 16:16:26 GMT 2023","Sun Apr 16 16:16:27 GMT 2023","1294","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithWrongEmail","testRegistrationWithWrongEmail()",""
"passed","Sun Apr 16 16:14:07 GMT 2023","Sun Apr 16 16:14:08 GMT 2023","1025","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testLinkSkills","testLinkSkills()",""
"failed","Sun Apr 16 16:14:19 GMT 2023","Sun Apr 16 16:14:25 GMT 2023","6701","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTags","testGetTags()",""
"passed","Sun Apr 16 16:15:57 GMT 2023","Sun Apr 16 16:15:58 GMT 2023","1181","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences2","testQuantityOfExperiences2()",""
"passed","Sun Apr 16 16:13:19 GMT 2023","Sun Apr 16 16:13:20 GMT 2023","1061","","org.example.portio.BaseTest","","org.example.portio.BaseTest","testLinkContact","testLinkContact()",""
"failed","Sun Apr 16 16:18:43 GMT 2023","Sun Apr 16 16:18:45 GMT 2023","1520","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextArrow","testClickOnNextArrow()",""
"passed","Sun Apr 16 16:14:10 GMT 2023","Sun Apr 16 16:14:12 GMT 2023","1628","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 16:13:58 GMT 2023","Sun Apr 16 16:13:59 GMT 2023","1007","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 16:16:07 GMT 2023","Sun Apr 16 16:16:13 GMT 2023","6450","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"passed","Sun Apr 16 16:18:37 GMT 2023","Sun Apr 16 16:18:38 GMT 2023","1015","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 16:15:33 GMT 2023","Sun Apr 16 16:15:35 GMT 2023","1616","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testSetProfile","testSetProfile()",""
"passed","Sun Apr 16 16:15:50 GMT 2023","Sun Apr 16 16:15:51 GMT 2023","1005","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkResume","testLinkResume()",""
"passed","Sun Apr 16 16:15:56 GMT 2023","Sun Apr 16 16:15:57 GMT 2023","1686","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testYearsOfExperience","testYearsOfExperience()",""
"broken","Sun Apr 16 16:13:39 GMT 2023","Sun Apr 16 16:13:50 GMT 2023","11414","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateFromContactPageBackToHomePage","testNavigateFromContactPageBackToHomePage()",""
"passed","Sun Apr 16 16:15:20 GMT 2023","Sun Apr 16 16:15:21 GMT 2023","1072","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkAbout","testLinkAbout()",""
"failed","Sun Apr 16 16:18:22 GMT 2023","Sun Apr 16 16:18:26 GMT 2023","4818","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testTwitterLink","testTwitterLink()",""
"passed","Sun Apr 16 16:16:22 GMT 2023","Sun Apr 16 16:16:23 GMT 2023","1035","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testQuantityOfPortfolio2","testQuantityOfPortfolio2()",""
"failed","Sun Apr 16 16:13:52 GMT 2023","Sun Apr 16 16:13:54 GMT 2023","1957","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"passed","Sun Apr 16 16:16:06 GMT 2023","Sun Apr 16 16:16:07 GMT 2023","1004","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 16:15:30 GMT 2023","Sun Apr 16 16:15:31 GMT 2023","1048","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 16:18:49 GMT 2023","Sun Apr 16 16:18:50 GMT 2023","1017","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 16:16:41 GMT 2023","Sun Apr 16 16:16:42 GMT 2023","1031","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 16:16:03 GMT 2023","Sun Apr 16 16:16:04 GMT 2023","994","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkContact","testLinkContact()",""
"failed","Sun Apr 16 16:17:04 GMT 2023","Sun Apr 16 16:17:05 GMT 2023","1202","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testFileDownload","testFileDownload()",""
"passed","Sun Apr 16 16:16:13 GMT 2023","Sun Apr 16 16:16:14 GMT 2023","1056","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testLinkService","testLinkService()",""
"passed","Sun Apr 16 16:15:49 GMT 2023","Sun Apr 16 16:15:50 GMT 2023","1037","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkService","testLinkService()",""
"passed","Sun Apr 16 16:18:58 GMT 2023","Sun Apr 16 16:18:59 GMT 2023","1012","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testLinkSkills","testLinkSkills()",""
"passed","Sun Apr 16 16:14:12 GMT 2023","Sun Apr 16 16:14:19 GMT 2023","6652","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture","testSavePicture()",""
"passed","Sun Apr 16 16:19:03 GMT 2023","Sun Apr 16 16:19:04 GMT 2023","1065","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillPercents","testGetSkillPercents()",""
"passed","Sun Apr 16 16:16:59 GMT 2023","Sun Apr 16 16:17:00 GMT 2023","1112","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testLinkSkills","testLinkSkills()",""
"failed","Sun Apr 16 16:16:25 GMT 2023","Sun Apr 16 16:16:26 GMT 2023","1342","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword()",""
"passed","Sun Apr 16 16:13:37 GMT 2023","Sun Apr 16 16:13:39 GMT 2023","1250","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateToContactPageWithHireMeButton","testNavigateToContactPageWithHireMeButton()",""
"passed","Sun Apr 16 16:18:29 GMT 2023","Sun Apr 16 16:18:30 GMT 2023","1027","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkAbout","testLinkAbout()",""
"passed","Sun Apr 16 16:15:41 GMT 2023","Sun Apr 16 16:15:42 GMT 2023","1062","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testLinkAbout","testLinkAbout()",""
