"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 19:25:53 GMT 2023","Sun Apr 16 19:25:54 GMT 2023","1369","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testLinkCaseStudyOne","testLinkCaseStudyOne()",""
"passed","Sun Apr 16 19:23:08 GMT 2023","Sun Apr 16 19:23:14 GMT 2023","6401","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testButtonSeeAllPosts","testButtonSeeAllPosts()",""
"passed","Sun Apr 16 19:25:55 GMT 2023","Sun Apr 16 19:25:57 GMT 2023","1885","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextCase","testClickOnNextCase()",""
"failed","Sun Apr 16 19:25:54 GMT 2023","Sun Apr 16 19:25:55 GMT 2023","1186","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextArrow","testClickOnNextArrow()",""
"failed","Sun Apr 16 19:24:39 GMT 2023","Sun Apr 16 19:24:41 GMT 2023","1764","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testFileDownload","testFileDownload()",""
"failed","Sun Apr 16 19:24:16 GMT 2023","Sun Apr 16 19:24:17 GMT 2023","1615","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testYearsOfExperience","testYearsOfExperience()",""
"broken","Sun Apr 16 19:25:17 GMT 2023","Sun Apr 16 19:25:29 GMT 2023","11938","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testTermsAndConditionsLink","testTermsAndConditionsLink()",""
"passed","Sun Apr 16 19:23:06 GMT 2023","Sun Apr 16 19:23:08 GMT 2023","1292","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateToContactPageWithContactMeButton","testNavigateToContactPageWithContactMeButton()",""
"passed","Sun Apr 16 19:25:57 GMT 2023","Sun Apr 16 19:25:58 GMT 2023","1057","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillPercents","testGetSkillPercents()",""
"passed","Sun Apr 16 19:23:50 GMT 2023","Sun Apr 16 19:24:10 GMT 2023","19548","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTotalItems","testGetTotalItems()",""
"skipped","Sun Apr 16 19:24:39 GMT 2023","Sun Apr 16 19:24:39 GMT 2023","0","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testQuantityOfSlides2","testQuantityOfSlides2()",""
"failed","Sun Apr 16 19:24:28 GMT 2023","Sun Apr 16 19:24:30 GMT 2023","1289","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword()",""
"passed","Sun Apr 16 19:24:57 GMT 2023","Sun Apr 16 19:24:58 GMT 2023","1045","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkBlog","testLinkBlog()",""
"failed","Sun Apr 16 19:23:28 GMT 2023","Sun Apr 16 19:23:34 GMT 2023","6479","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testHomeLink","testHomeLink()",""
"passed","Sun Apr 16 19:24:31 GMT 2023","Sun Apr 16 19:24:32 GMT 2023","1513","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testSlider","testSlider()",""
"passed","Sun Apr 16 19:24:55 GMT 2023","Sun Apr 16 19:24:56 GMT 2023","981","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkResume","testLinkResume()",""
"broken","Sun Apr 16 19:25:35 GMT 2023","Sun Apr 16 19:25:48 GMT 2023","13110","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testGetInTouchButton","testGetInTouchButton()",""
"failed","Sun Apr 16 19:25:33 GMT 2023","Sun Apr 16 19:25:35 GMT 2023","1641","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"failed","Sun Apr 16 19:25:48 GMT 2023","Sun Apr 16 19:25:53 GMT 2023","4775","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testTwitterLink","testTwitterLink()",""
"passed","Sun Apr 16 19:22:57 GMT 2023","Sun Apr 16 19:22:58 GMT 2023","697","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithoutRegistration","testLoginWithoutRegistration()",""
"failed","Sun Apr 16 19:25:15 GMT 2023","Sun Apr 16 19:25:17 GMT 2023","1296","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testAboutMeLink","testAboutMeLink()",""
"passed","Sun Apr 16 19:24:24 GMT 2023","Sun Apr 16 19:24:24 GMT 2023","919","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testQuantityOfPortfolio","testQuantityOfPortfolio()",""
"passed","Sun Apr 16 19:25:59 GMT 2023","Sun Apr 16 19:26:06 GMT 2023","6974","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkills","testGetSkills()",""
"failed","Sun Apr 16 19:23:20 GMT 2023","Sun Apr 16 19:23:28 GMT 2023","7078","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTags","testGetTags()",""
"passed","Sun Apr 16 19:22:53 GMT 2023","Sun Apr 16 19:22:56 GMT 2023","2291","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogin","testLogin()",""
"passed","Sun Apr 16 19:22:58 GMT 2023","Sun Apr 16 19:22:59 GMT 2023","999","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithEnter","testLoginWithEnter()",""
"passed","Sun Apr 16 19:22:59 GMT 2023","Sun Apr 16 19:23:00 GMT 2023","1197","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogout","testLogout()",""
"passed","Sun Apr 16 19:23:14 GMT 2023","Sun Apr 16 19:23:20 GMT 2023","6483","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture","testSavePicture()",""
"passed","Sun Apr 16 19:23:34 GMT 2023","Sun Apr 16 19:23:40 GMT 2023","6382","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture2","testSavePicture2()",""
"passed","Sun Apr 16 19:22:56 GMT 2023","Sun Apr 16 19:22:57 GMT 2023","1161","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithMissingUsername","testLoginWithMissingUsername()",""
"broken","Sun Apr 16 19:24:18 GMT 2023","Sun Apr 16 19:24:21 GMT 2023","2060","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testExperience","testExperience()",""
"failed","Sun Apr 16 19:23:04 GMT 2023","Sun Apr 16 19:23:06 GMT 2023","2128","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactForm","testContactForm()",""
"passed","Sun Apr 16 19:24:12 GMT 2023","Sun Apr 16 19:24:14 GMT 2023","2310","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testDeleteAccount","testDeleteAccount()",""
"passed","Sun Apr 16 19:23:00 GMT 2023","Sun Apr 16 19:23:01 GMT 2023","1623","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testGetContactInfo","testGetContactInfo()",""
"passed","Sun Apr 16 19:24:59 GMT 2023","Sun Apr 16 19:25:07 GMT 2023","8094","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkedinLink","testLinkedinLink()",""
"passed","Sun Apr 16 19:24:17 GMT 2023","Sun Apr 16 19:24:18 GMT 2023","1071","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences2","testQuantityOfExperiences2()",""
"passed","Sun Apr 16 19:23:01 GMT 2023","Sun Apr 16 19:23:03 GMT 2023","1168","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateToContactPageWithHireMeButton","testNavigateToContactPageWithHireMeButton()",""
"passed","Sun Apr 16 19:24:27 GMT 2023","Sun Apr 16 19:24:28 GMT 2023","1263","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistration","testRegistration()",""
"passed","Sun Apr 16 19:24:14 GMT 2023","Sun Apr 16 19:24:16 GMT 2023","1664","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testSetProfile","testSetProfile()",""
"failed","Sun Apr 16 19:23:03 GMT 2023","Sun Apr 16 19:23:04 GMT 2023","1422","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testNavigateFromContactPageBackToHomePage","testNavigateFromContactPageBackToHomePage()",""
"failed","Sun Apr 16 19:25:29 GMT 2023","Sun Apr 16 19:25:33 GMT 2023","4822","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFacebookLink","testFacebookLink()",""
"passed","Sun Apr 16 19:24:22 GMT 2023","Sun Apr 16 19:24:24 GMT 2023","1904","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testEducation","testEducation()",""
"passed","Sun Apr 16 19:24:56 GMT 2023","Sun Apr 16 19:24:57 GMT 2023","1043","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkSkills","testLinkSkills()",""
"broken","Sun Apr 16 19:24:41 GMT 2023","Sun Apr 16 19:24:52 GMT 2023","11600","","org.example.portio.AboutPageTest","","org.example.portio.AboutPageTest","testButtonHireMe","testButtonHireMe()",""
"passed","Sun Apr 16 19:24:58 GMT 2023","Sun Apr 16 19:24:59 GMT 2023","1078","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkWork","testLinkWork()",""
"passed","Sun Apr 16 19:25:58 GMT 2023","Sun Apr 16 19:25:59 GMT 2023","1006","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillTypes","testGetSkillTypes()",""
"skipped","Sun Apr 16 19:23:06 GMT 2023","Sun Apr 16 19:23:06 GMT 2023","0","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactFormWithoutCheckingCheckbox","testContactFormWithoutCheckingCheckbox()",""
"failed","Sun Apr 16 19:25:11 GMT 2023","Sun Apr 16 19:25:15 GMT 2023","4728","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testPinterestLink","testPinterestLink()",""
