"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 18 19:44:35 GMT 2023","Tue Apr 18 19:44:37 GMT 2023","1866","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testSlider","Move slider2","Move slider from the first item to the last one with drag and drop"
"passed","Tue Apr 18 19:43:48 GMT 2023","Tue Apr 18 19:44:05 GMT 2023","17009","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testGetTotalItems","Counting number of blog items","Add the number of blogs with paginating the pages"
"failed","Tue Apr 18 19:44:34 GMT 2023","Tue Apr 18 19:44:35 GMT 2023","1440","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithWrongEmail","Registration - Wrong email","Registration using wrong email"
"failed","Tue Apr 18 19:45:20 GMT 2023","Tue Apr 18 19:45:22 GMT 2023","1562","","org.example.portio.CaseStudyPageTest","","org.example.portio.CaseStudyPageTest","testClickOnNextArrow","Pagination with next arrow","Failed pagination, next-arrow doesn't work"
"failed","Tue Apr 18 19:43:31 GMT 2023","Tue Apr 18 19:43:48 GMT 2023","17216","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testWriteBlogThemesFile","Write file","Collect bolg titles iterating through them and save the text to a file, then read them and compare with expected String"
"passed","Tue Apr 18 19:44:37 GMT 2023","Tue Apr 18 19:44:44 GMT 2023","6534","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testMoveSlider","Move slider1","Move slider from the first item to the last one with pressing right arrow"
"failed","Tue Apr 18 19:44:05 GMT 2023","Tue Apr 18 19:44:08 GMT 2023","2192","","org.example.portio.ProfilePageTest","","org.example.portio.ProfilePageTest","testProfileUsername","Test profile name","Test is profile name visible after setting account"
"passed","Tue Apr 18 19:43:10 GMT 2023","Tue Apr 18 19:43:17 GMT 2023","6978","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture","Save picture1","Save picture to an existing file"
"passed","Tue Apr 18 19:44:54 GMT 2023","Tue Apr 18 19:45:02 GMT 2023","8752","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testLinkedinLink","Test Linkedin link","Clicking on Linkedin link the user navigates to Linkedin webpage"
"passed","Tue Apr 18 19:44:26 GMT 2023","Tue Apr 18 19:44:28 GMT 2023","1772","","org.example.portio.ResumePageTest","","org.example.portio.ResumePageTest","testQuantityOfExperiences","Number of workplaces","Get the size of workplaces' list"
"passed","Tue Apr 18 19:45:24 GMT 2023","Tue Apr 18 19:45:25 GMT 2023","1305","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillPercents","Skill percents","Collect all the Skill percents in a String array"
"passed","Tue Apr 18 19:43:04 GMT 2023","Tue Apr 18 19:43:05 GMT 2023","1494","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLogout","Logout","Logging out after logging in"
"passed","Tue Apr 18 19:43:17 GMT 2023","Tue Apr 18 19:43:24 GMT 2023","7285","","org.example.portio.BlogPage2Test","","org.example.portio.BlogPage2Test","testSavePicture2","Save picture2 repetition 1 of 2","Save picture with creating the file at the same time"
"passed","Tue Apr 18 19:44:49 GMT 2023","Tue Apr 18 19:44:50 GMT 2023","1306","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkService","Navigate to ServicePage","Clicking on Service link navigating to Service page"
"skipped","Tue Apr 18 19:44:44 GMT 2023","Tue Apr 18 19:44:44 GMT 2023","0","","org.example.portio.ServicePageTest","","org.example.portio.ServicePageTest","testQuantityOfSlides2","Count items in slider","Count the number of items in the slider"
"passed","Tue Apr 18 19:44:29 GMT 2023","Tue Apr 18 19:44:31 GMT 2023","1387","","org.example.portio.WorkPageTest","","org.example.portio.WorkPageTest","testContentOfPortfolio","Titles of Recent Works","Get all the titles of Recent Works in a String array"
"passed","Tue Apr 18 19:44:51 GMT 2023","Tue Apr 18 19:44:52 GMT 2023","1280","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkBlog","Navigate to BlogPage","Clicking on Blog link navigating to Blog page"
"passed","Tue Apr 18 19:45:25 GMT 2023","Tue Apr 18 19:45:26 GMT 2023","1383","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkillTypes","Skill types","Collect all the Skill types in a String array"
"failed","Tue Apr 18 19:44:32 GMT 2023","Tue Apr 18 19:44:34 GMT 2023","1465","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistrationWithMissingPassword","Registration - Wrong password","Registration using wrong password"
"passed","Tue Apr 18 19:45:05 GMT 2023","Tue Apr 18 19:45:16 GMT 2023","11032","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFacebookLink","Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"failed","Tue Apr 18 19:43:07 GMT 2023","Tue Apr 18 19:43:10 GMT 2023","2089","","org.example.portio.ContactPageTest","","org.example.portio.ContactPageTest","testContactForm","Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"failed","Tue Apr 18 19:45:02 GMT 2023","Tue Apr 18 19:45:05 GMT 2023","2415","","org.example.portio.FooterPageTest","","org.example.portio.FooterPageTest","testFrequentlyAskedQuestionLink","Test Frequently asked questions link","Clicking on FAQ link the user is thrown out of Portio webpage"
"passed","Tue Apr 18 19:43:02 GMT 2023","Tue Apr 18 19:43:04 GMT 2023","1363","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithEnter","Login with Enter","Login pressing button Enter"
"passed","Tue Apr 18 19:45:26 GMT 2023","Tue Apr 18 19:45:34 GMT 2023","7223","","org.example.portio.SkillsPageTest","","org.example.portio.SkillsPageTest","testGetSkills","Skill types & percents HashMap","Collect all the Skill types & percents in a HashMap"
"passed","Tue Apr 18 19:44:31 GMT 2023","Tue Apr 18 19:44:32 GMT 2023","1488","","org.example.portio.RegisterPageTest","","org.example.portio.RegisterPageTest","testRegistration","Registration","Registration with right credentials"
"passed","Tue Apr 18 19:44:50 GMT 2023","Tue Apr 18 19:44:51 GMT 2023","1344","","org.example.portio.HomePageTest","","org.example.portio.HomePageTest","testLinkSkills","Navigate to SkillsPage","Clicking on Skills link navigating to Skills page"
"passed","Tue Apr 18 19:42:56 GMT 2023","Tue Apr 18 19:42:58 GMT 2023","2537","","org.example.portio.LoginPageTest","","org.example.portio.LoginPageTest","testLoginWithWrongPassword","Wrong login2","Login with wrong password"
