"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Apr 22 10:37:54 GMT 2023","Sat Apr 22 10:37:54 GMT 2023","0","","org.example.tests.ContactPageTest","","org.example.tests.ContactPageTest","testContactFormWithoutCheckingCheckbox","Send message without checking checkbox","Unsuccessful message sending: 'Tooltip warning to check checkbox'"
"passed","Sat Apr 22 10:37:18 GMT 2023","Sat Apr 22 10:37:20 GMT 2023","1718","","org.example.tests.LoginPageTest","","org.example.tests.LoginPageTest","testLogin","Login","Login with right credentials, accepting terms"
"failed","Sat Apr 22 10:37:27 GMT 2023","Sat Apr 22 10:37:39 GMT 2023","11177","","org.example.tests.BlogPageTest","","org.example.tests.BlogPageTest","testWriteBlogThemesFile","Write file","Collect bolg titles iterating through them and save the text to a file, then read them and compare with expected String"
"failed","Sat Apr 22 10:37:52 GMT 2023","Sat Apr 22 10:37:54 GMT 2023","1592","","org.example.tests.ContactPageTest","","org.example.tests.ContactPageTest","testContactForm","Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Sat Apr 22 10:37:39 GMT 2023","Sat Apr 22 10:37:51 GMT 2023","12084","","org.example.tests.BlogPageTest","","org.example.tests.BlogPageTest","testGetTotalItems","Counting number of blog items","Add the number of blog posts with paginating the pages"
"passed","Sat Apr 22 10:38:06 GMT 2023","Sat Apr 22 10:38:07 GMT 2023","1322","","org.example.tests.RegisterPageTest","","org.example.tests.RegisterPageTest","testAcceptTerms","Accepting terms","Accept terms by clicking on OK button before Registration"
"failed","Sat Apr 22 10:38:07 GMT 2023","Sat Apr 22 10:38:08 GMT 2023","696","","org.example.tests.RegisterPageTest","","org.example.tests.RegisterPageTest","testRegistrationWithMissingPassword","Registration - Wrong password","Registration using wrong password"
"passed","Sat Apr 22 10:37:22 GMT 2023","Sat Apr 22 10:37:24 GMT 2023","1410","","org.example.tests.LoginPageTest","","org.example.tests.LoginPageTest","testLoginWithEnter","Login with Enter","Login pressing button Enter"
"passed","Sat Apr 22 10:38:11 GMT 2023","Sat Apr 22 10:38:12 GMT 2023","1105","","org.example.tests.AboutPageTest","","org.example.tests.AboutPageTest","testButtonHireMe","Test Hire me button","Test if Hire me button navigates to Contact page"
"passed","Sat Apr 22 10:37:24 GMT 2023","Sat Apr 22 10:37:25 GMT 2023","1371","","org.example.tests.BlogPageTest","","org.example.tests.BlogPageTest","testSavePicture","Save picture1","Save picture to an existing file"
"passed","Sat Apr 22 10:37:51 GMT 2023","Sat Apr 22 10:37:52 GMT 2023","1653","","org.example.tests.ContactPageTest","","org.example.tests.ContactPageTest","testGetContactInfo","Contact information","Compare expected HashMap of Contact information with a given json file"
"passed","Sat Apr 22 10:38:05 GMT 2023","Sat Apr 22 10:38:06 GMT 2023","1297","","org.example.tests.RegisterPageTest","","org.example.tests.RegisterPageTest","testRegistration","Registration","Registration with right credentials"
"failed","Sat Apr 22 10:38:08 GMT 2023","Sat Apr 22 10:38:09 GMT 2023","711","","org.example.tests.RegisterPageTest","","org.example.tests.RegisterPageTest","testRegistrationWithWrongEmail","Registration - Wrong email","Registration using wrong email"
"passed","Sat Apr 22 10:37:21 GMT 2023","Sat Apr 22 10:37:22 GMT 2023","1213","","org.example.tests.LoginPageTest","","org.example.tests.LoginPageTest","testLoginWithoutRegistration","Wrong Login3","Login without registration"
