"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 27 08:26:31 GMT 2023","Thu Apr 27 08:26:36 GMT 2023","4863","","tests.DataModificationTest","","tests.DataModificationTest","testProfileUsername","TC18 - Test profile name","Test if profile name is visible after setting account"
"passed","Thu Apr 27 08:27:40 GMT 2023","Thu Apr 27 08:27:41 GMT 2023","1382","","tests.LoginTest","","tests.LoginTest","testLogin","TC6 - Login","Login with right credentials, accepting terms"
"passed","Thu Apr 27 08:27:18 GMT 2023","Thu Apr 27 08:27:36 GMT 2023","17367","","tests.ListTraversalTest","","tests.ListTraversalTest","testGetTotalItems","TC13 - Counting number of blog items","Add the number of blog posts with paginating the pages"
"passed","Thu Apr 27 08:27:05 GMT 2023","Thu Apr 27 08:27:06 GMT 2023","1359","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture","TC20 - Save picture1","TC20 - Save picture to an existing file"
"passed","Thu Apr 27 08:27:06 GMT 2023","Thu Apr 27 08:27:07 GMT 2023","1094","","tests.DataSavingTest","","tests.DataSavingTest","testSavePicture2","TC21 - Save picture2","Save picture with creating the file at the same time or deleting it if it exists"
"passed","Thu Apr 27 08:27:44 GMT 2023","Thu Apr 27 08:27:46 GMT 2023","1611","","tests.DataListingTest","","tests.DataListingTest","testExperience","TC10 - Names of workplaces","Collect workplaces in String array and compare to a given file"
"passed","Thu Apr 27 08:27:11 GMT 2023","Thu Apr 27 08:27:18 GMT 2023","7354","","tests.ListTraversalTest","","tests.ListTraversalTest","testWriteBlogTitlesFile","TC14 - Write file","Collect bolg posts' titles iterating through them and save the text to a file, then read them and compare with expected String"
"passed","Thu Apr 27 08:27:03 GMT 2023","Thu Apr 27 08:27:05 GMT 2023","2324","","tests.DataDeletionTest","","tests.DataDeletionTest","testDeleteAccount","TC19 - Delete Account","Click profile and delete account, then try login again"
"failed","Thu Apr 27 08:26:39 GMT 2023","Thu Apr 27 08:26:40 GMT 2023","1330","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithMissingPassword","TC4 - Registration, Wrong password","Registration using wrong password"
"passed","Thu Apr 27 08:27:00 GMT 2023","Thu Apr 27 08:27:02 GMT 2023","2289","","tests.DataInputTest","","tests.DataInputTest","testSetProfile","TC15 - Set Profile","Set profile by giving credentials"
"passed","Thu Apr 27 08:26:54 GMT 2023","Thu Apr 27 08:26:56 GMT 2023","2163","","tests.LogoutTest","","tests.LogoutTest","testLogout","TC26 - Logout","Logging out after logging in"
"failed","Thu Apr 27 08:26:56 GMT 2023","Thu Apr 27 08:27:00 GMT 2023","4013","","tests.DataInputTest","","tests.DataInputTest","testContactForm","TC16 - Send message with Contact Form","Unsuccessful message sending: 'Oops! There was a problem.'"
"passed","Thu Apr 27 08:27:39 GMT 2023","Thu Apr 27 08:27:40 GMT 2023","1239","","tests.LoginTest","","tests.LoginTest","testLoginWithWrongPassword","TC8 - Wrong login2","Login with wrong password"
"passed","Thu Apr 27 08:27:47 GMT 2023","Thu Apr 27 08:27:55 GMT 2023","7441","","tests.DataListingTest","","tests.DataListingTest","testGetSkills","TC11 - Skill types & percents in HashMap","Collect all the Skill types & percents in a HashMap"
"failed","Thu Apr 27 08:26:46 GMT 2023","Thu Apr 27 08:26:52 GMT 2023","5681","","tests.NavigationTest","","tests.NavigationTest","testPrivacyAndPolicyLink","TC24 - Test Privacy and policy link","Clicking on Privacy and Policy link the user is thrown out of Portio webpage"
"failed","Thu Apr 27 08:27:37 GMT 2023","Thu Apr 27 08:27:39 GMT 2023","1430","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testNotAcceptTerms","TC2 - Refuse accepting terms","Refuse accepting terms by clicking on Close Icon"
"passed","Thu Apr 27 08:26:52 GMT 2023","Thu Apr 27 08:26:54 GMT 2023","1912","","tests.NavigationTest","","tests.NavigationTest","testButtonHireMe","TC23 - Test 'Hire Me Now' button","Test if 'Hire Me Now' button navigates to Contact page"
"passed","Thu Apr 27 08:27:43 GMT 2023","Thu Apr 27 08:27:44 GMT 2023","1710","","tests.DataListingTest","","tests.DataListingTest","testGetContactInfo","TC12 - Contact information","Compare expected HashMap of Contact information with a given JSON file"
"passed","Thu Apr 27 08:26:37 GMT 2023","Thu Apr 27 08:26:38 GMT 2023","1793","","tests.RegistrationTest","","tests.RegistrationTest","testRegistration","TC3 - Registration","Registration with right credentials"
"passed","Thu Apr 27 08:27:46 GMT 2023","Thu Apr 27 08:27:47 GMT 2023","1619","","tests.DataListingTest","","tests.DataListingTest","testQuantityOfExperiences","TC9 - Number of workplaces","Get the size of workplaces' list"
"passed","Thu Apr 27 08:26:41 GMT 2023","Thu Apr 27 08:26:46 GMT 2023","5135","","tests.NavigationTest","","tests.NavigationTest","testFacebookLink","TC25 - Test Facebook link","Clicking on Facebook link the user navigates to Facebook webpage"
"passed","Thu Apr 27 08:27:36 GMT 2023","Thu Apr 27 08:27:37 GMT 2023","1454","","tests.TermsAndConditionsTest","","tests.TermsAndConditionsTest","testAcceptTerms","TC1 - Accept terms","Accept terms by clicking on OK button before Registration"
"failed","Thu Apr 27 08:26:40 GMT 2023","Thu Apr 27 08:26:41 GMT 2023","1361","","tests.RegistrationTest","","tests.RegistrationTest","testRegistrationWithWrongEmail","TC5 - Registration, Wrong email","Registration using wrong email"
"passed","Thu Apr 27 08:27:41 GMT 2023","Thu Apr 27 08:27:43 GMT 2023","1163","","tests.LoginTest","","tests.LoginTest","testLoginWithMissingUsername","TC7 - Wrong login1","Login with missing username"
"failed","Thu Apr 27 08:27:07 GMT 2023","Thu Apr 27 08:27:11 GMT 2023","3745","","tests.DataSavingTest","","tests.DataSavingTest","testFileDownload","TC22 - Test downloading CV","Failed download by clicking on 'Download CV' button"
"passed","Thu Apr 27 08:26:31 GMT 2023","Thu Apr 27 08:26:38 GMT 2023","6296","","tests.SequentialDataInputTest","","tests.SequentialDataInputTest","testLoginMultipleUsers","TC17 - Sequential login","Login repeatedly with valid credentials from JSON file."
